repository_full_name,name,owner,url,visibility,archived,default_branch,clone_url
"YOURLS/awesome","awesome","YOURLS","https://github.com/YOURLS/awesome","public","false","main","https://github.com/YOURLS/awesome.git"
"youseefhamdi/awesome-list","awesome-list","youseefhamdi","https://github.com/youseefhamdi/awesome-list","public","false","main","https://github.com/youseefhamdi/awesome-list.git"
"ytyukhnin/awesome-list","awesome-list","ytyukhnin","https://github.com/ytyukhnin/awesome-list","public","false","main","https://github.com/ytyukhnin/awesome-list.git"
"yuhaibao324/awesome-list","awesome-list","yuhaibao324","https://github.com/yuhaibao324/awesome-list","public","false","master","https://github.com/yuhaibao324/awesome-list.git"
"yunxc/awesome-list","awesome-list","yunxc","https://github.com/yunxc/awesome-list","public","false","master","https://github.com/yunxc/awesome-list.git"
"zara6502/awesome-list","awesome-list","zara6502","https://github.com/zara6502/awesome-list","public","false","master","https://github.com/zara6502/awesome-list.git"
"zeng08/awesome-list","awesome-list","zeng08","https://github.com/zeng08/awesome-list","public","false","master","https://github.com/zeng08/awesome-list.git"
"zgx199605/awesome-list","awesome-list","zgx199605","https://github.com/zgx199605/awesome-list","public","false","master","https://github.com/zgx199605/awesome-list.git"
"zhaizhipeng/awesome-list","awesome-list","zhaizhipeng","https://github.com/zhaizhipeng/awesome-list","public","false","master","https://github.com/zhaizhipeng/awesome-list.git"
"zhanghao9502/awesome-list","awesome-list","zhanghao9502","https://github.com/zhanghao9502/awesome-list","public","false","main","https://github.com/zhanghao9502/awesome-list.git"
"zhaoyong421127/awesome-list","awesome-list","zhaoyong421127","https://github.com/zhaoyong421127/awesome-list","public","false","master","https://github.com/zhaoyong421127/awesome-list.git"
"zhonghua7896321/awesome-list","awesome-list","zhonghua7896321","https://github.com/zhonghua7896321/awesome-list","public","false","master","https://github.com/zhonghua7896321/awesome-list.git"
"zhubinfeng/awesome-list","awesome-list","zhubinfeng","https://github.com/zhubinfeng/awesome-list","public","false","master","https://github.com/zhubinfeng/awesome-list.git"
"zhured/awesome-list","awesome-list","zhured","https://github.com/zhured/awesome-list","public","false","master","https://github.com/zhured/awesome-list.git"
"zhuyongqing/Awesome","Awesome","zhuyongqing","https://github.com/zhuyongqing/Awesome","public","false","master","https://github.com/zhuyongqing/Awesome.git"
"ziyekudeng/awesome-list","awesome-list","ziyekudeng","https://github.com/ziyekudeng/awesome-list","public","false","master","https://github.com/ziyekudeng/awesome-list.git"
"ziyi2/awesome","awesome","ziyi2","https://github.com/ziyi2/awesome","public","false","master","https://github.com/ziyi2/awesome.git"
"zjarci/awesome-list","awesome-list","zjarci","https://github.com/zjarci/awesome-list","public","false","main","https://github.com/zjarci/awesome-list.git"
"zlc000190/awesome-list","awesome-list","zlc000190","https://github.com/zlc000190/awesome-list","public","false","master","https://github.com/zlc000190/awesome-list.git"
"zofuthan/awesome-list","awesome-list","zofuthan","https://github.com/zofuthan/awesome-list","public","false","master","https://github.com/zofuthan/awesome-list.git"
"zr940326/awesome-list","awesome-list","zr940326","https://github.com/zr940326/awesome-list","public","false","master","https://github.com/zr940326/awesome-list.git"
"zywsky/awesome-list","awesome-list","zywsky","https://github.com/zywsky/awesome-list","public","false","master","https://github.com/zywsky/awesome-list.git"
"zzlve/awesome-list","awesome-list","zzlve","https://github.com/zzlve/awesome-list","public","false","master","https://github.com/zzlve/awesome-list.git"
"Zzzer0o/awesome-list","awesome-list","Zzzer0o","https://github.com/Zzzer0o/awesome-list","public","false","main","https://github.com/Zzzer0o/awesome-list.git"
